NO,M-N0,M-NAME,P-NO,P-NAME,SIZE,PRICE,YEAR,ETC,CHECK-DATE,MTYPE-NO,MART-TYPE,A-CODE,A-NAME
1201098,153,이마트 명일점,52,돼지고기(삼겹살),600g,11880,2018-02,100g1980축림,2018-02-26,002,대형마트,740000,강동구
1201099,153,이마트 명일점,18,닭고기,1마리(1000g),4220,2018-02,하림,2018-02-26,002,대형마트,740000,강동구
1201100,153,이마트 명일점,171,달걀(10개),10개,2790,2018-02,난이생생,2018-02-26,002,대형마트,740000,강동구
1201101,153,이마트 명일점,320,달걀(30개),30개,4880,2018-02,알찬란(대란),2018-02-26,002,대형마트,740000,강동구
1201102,153,이마트 명일점,259,"조기(냉동,국산)",1마리(25cm),1980,2018-02,참조기9900(5마리),2018-02-26,002,대형마트,740000,강동구
1201103,153,이마트 명일점,264,"명태(냉동,수입산)",1마리(40m),3800,2018-02,캐나다,2018-02-26,002,대형마트,740000,강동구
1201104,153,이마트 명일점,256,"오징어(냉동,국산)",1마리(30cm),2990,2018-02,2개(5980)해동,2018-02-26,002,대형마트,740000,강동구
1201105,153,이마트 명일점,266,"고등어(생물,국산)",1마리(40cm),4500,2018-02,2개9000,2018-02-26,002,대형마트,740000,강동구
1201106,151,암사종합시장,305,"사과(부사, 300g)",1개,2000,2018-02,청송,2018-02-26,001,전통시장,740000,강동구
1201107,151,암사종합시장,306,"배(신고, 600g)",1개,2500,2018-02,신고(햇배),2018-02-26,001,전통시장,740000,강동구
1201108,151,암사종합시장,307,배추(2.5~3kg),1포기,4330,2018-02,13000원 (3개),2018-02-26,001,전통시장,740000,강동구
1201109,151,암사종합시장,308,무(1kg),1개,2300,2018-02,제주무,2018-02-26,001,전통시장,740000,강동구
1201110,151,암사종합시장,309,양파(1.5kg망),1망,3900,2018-02,무안,2018-02-26,001,전통시장,740000,강동구
1201111,151,암사종합시장,23,상추,100g,500,2018-02,,2018-02-26,001,전통시장,740000,강동구
1201112,151,암사종합시장,311,오이(다다기),1개,700,2018-02,,2018-02-26,001,전통시장,740000,강동구
1201113,151,암사종합시장,312,애호박,1개,1300,2018-02,논개,2018-02-26,001,전통시장,740000,강동구
1201114,151,암사종합시장,131,쇠고기(한우1등급),600g,23800,2018-02,양주,2018-02-26,001,전통시장,740000,강동구
1201115,151,암사종합시장,99,돼지고기(생삼겹살),600g,9800,2018-02,한냉,2018-02-26,001,전통시장,740000,강동구
1201116,151,암사종합시장,283,닭고기(육계),1마리(1.4kg),6000,2018-02,하림,2018-02-26,001,전통시장,740000,강동구
1201117,151,암사종합시장,171,달걀(10개),10개,2600,2018-02,위생란,2018-02-26,001,전통시장,740000,강동구
1201118,151,암사종합시장,320,달걀(30개),30개,4300,2018-02,위생란(세일),2018-02-26,001,전통시장,740000,강동구
1201119,151,암사종합시장,260,"조기(냉동,수입산)",1마리(25cm),2000,2018-02,부세,2018-02-26,001,전통시장,740000,강동구
1201120,151,암사종합시장,152,"명태(러시아,냉동)",1마리(40cm),3500,2018-02,대(러시아),2018-02-26,001,전통시장,740000,강동구
1201121,151,암사종합시장,256,"오징어(냉동,국산)",1마리(35cm),3000,2018-02,속초,2018-02-26,001,전통시장,740000,강동구
1201122,151,암사종합시장,268,"고등어(냉동,국산)",1마리(30m),2500,2018-02,부산(대)2마리5000원,2018-02-26,001,전통시장,740000,강동구
1201123,205,둔촌역전통시장,305,"사과(부사, 300g)",1 개,2000,2018-02,부사,2018-02-26,001,전통시장,740000,강동구
1201124,205,둔촌역전통시장,306,"배(신고, 600g)",1개,2500,2018-02,신고,2018-02-26,001,전통시장,740000,강동구
1201125,205,둔촌역전통시장,307,배추(2.5~3kg),1포기,4000,2018-02,3개12000,2018-02-26,001,전통시장,740000,강동구
1201126,205,둔촌역전통시장,308,무(1kg),1개,2500,2018-02,고냉지,2018-02-26,001,전통시장,740000,강동구
1201127,205,둔촌역전통시장,309,양파(1.5kg망),1망,3000,2018-02,무안,2018-02-26,001,전통시장,740000,강동구
1201128,205,둔촌역전통시장,23,상추,100g,500,2018-02,양주,2018-02-26,001,전통시장,740000,강동구
1201129,205,둔촌역전통시장,311,오이(다다기),1개,700,2018-02,3개2000,2018-02-26,001,전통시장,740000,강동구
1201130,205,둔촌역전통시장,312,애호박,1개,1500,2018-02,논개,2018-02-26,001,전통시장,740000,강동구
1201131,205,둔촌역전통시장,131,쇠고기(한우1등급),600g,24000,2018-02,한냉,2018-02-26,001,전통시장,740000,강동구
1201132,205,둔촌역전통시장,99,돼지고기(생삼겹살),600g,12000,2018-02,음성,2018-02-26,001,전통시장,740000,강동구
1201133,205,둔촌역전통시장,283,닭고기(육계),1마리(1kg),5000,2018-02,하림,2018-02-26,001,전통시장,740000,강동구
1201134,205,둔촌역전통시장,171,달걀(10개),10개,2500,2018-02,특란,2018-02-26,001,전통시장,740000,강동구
1201135,205,둔촌역전통시장,320,달걀(30개),30개,5000,2018-02,특란,2018-02-26,001,전통시장,740000,강동구
1201136,205,둔촌역전통시장,260,"조기(냉동,수입산)",1마리25cm,2500,2018-02,부세,2018-02-26,001,전통시장,740000,강동구
1201137,205,둔촌역전통시장,152,"명태(러시아,냉동)",1마리(40cm),3000,2018-02,대,2018-02-26,001,전통시장,740000,강동구
1201138,205,둔촌역전통시장,256,"오징어(냉동,국산)",1마리,3000,2018-02,,2018-02-26,001,전통시장,740000,강동구
1201139,205,둔촌역전통시장,268,"고등어(냉동,국산)",1마리(35cm),3000,2018-02,대,2018-02-26,001,전통시장,740000,강동구
1201140,1,통인시장,305,"사과(부사, 300g)",1개,2500,2018-02,국내산 의성,2018-02-26,001,전통시장,110000,종로구
1201141,1,통인시장,306,"배(신고, 600g)",1개,2500,2018-02,국내산,2018-02-26,001,전통시장,110000,종로구
1201142,1,통인시장,307,배추(2.5~3kg),1포기,4000,2018-02,국내산 강원도,2018-02-26,001,전통시장,110000,종로구
1201143,1,통인시장,308,무(1kg),1개,2000,2018-02,국내산 제주1500g3000원,2018-02-26,001,전통시장,110000,종로구
1201144,1,통인시장,309,양파(1.5kg망),1망,3000,2018-02,국내산 2kg4000,2018-02-26,001,전통시장,110000,종로구
1201145,1,통인시장,310,상추(100g),100g,1000,2018-02,국내산 충남1근4000,2018-02-26,001,전통시장,110000,종로구
1201146,1,통인시장,311,오이(다다기),1개,500,2018-02,국내산 상주,2018-02-26,001,전통시장,110000,종로구
1201147,1,통인시장,119,호박(인큐베이터),1개,1500,2018-02,국내산 전남구례,2018-02-26,001,전통시장,110000,종로구
1201148,1,통인시장,58,"쇠고기(한우,불고기)",600g,22000,2018-02,국내산 한우 홍성,2018-02-26,001,전통시장,110000,종로구
1201149,1,통인시장,99,돼지고기(생삼겹살),600g,13000,2018-02,국내산 경기도 이천,2018-02-26,001,전통시장,110000,종로구
1201150,1,통인시장,283,닭고기(육계),1마리(1kg),5000,2018-02,국내산 하림 목우촌,2018-02-26,001,전통시장,110000,종로구
1201151,1,통인시장,171,달걀(10개),10개,2000,2018-02,국내산 경기도 용인,2018-02-26,001,전통시장,110000,종로구
1201152,1,통인시장,320,달걀(30개),30개,5000,2018-02,국내산 경기도용인,2018-02-26,001,전통시장,110000,종로구
1201153,1,통인시장,260,"조기(냉동,수입산)",1마리(25cm),6000,2018-02,중국,2018-02-26,001,전통시장,110000,종로구
1201154,1,통인시장,315,"명태(45cm,수입산)",1마리(45cm),4000,2018-02,러시아산 (동태),2018-02-26,001,전통시장,110000,종로구
1201155,1,통인시장,254,"오징어(생물,국산)",1마리(25cm),5000,2018-02,동해안(냉동),2018-02-26,001,전통시장,110000,종로구
1201156,1,통인시장,266,"고등어(생물,국산)",1마리(30cm),6000,2018-02,국내산,2018-02-26,001,전통시장,110000,종로구
1201157,55,광장시장,305,"사과(부사, 300g)",1개,2500,2018-02,국내산 의성,2018-02-26,001,전통시장,110000,종로구
1201158,55,광장시장,306,"배(신고, 600g)",1개,3000,2018-02,국내산,2018-02-26,001,전통시장,110000,종로구
1201159,55,광장시장,307,배추(2.5~3kg),1포기,5000,2018-02,국내산 전라도(,2018-02-26,001,전통시장,110000,종로구
1201160,55,광장시장,308,무(1kg),1개,2670,2018-02,국내산 제주1500g4000,2018-02-26,001,전통시장,110000,종로구
1201161,55,광장시장,309,양파(1.5kg망),1망,4000,2018-02,국내산 전라도,2018-02-26,001,전통시장,110000,종로구
1201162,55,광장시장,310,상추(100g),100g,750,2018-02,국내산  포천1근3000원,2018-02-26,001,전통시장,110000,종로구
1201163,55,광장시장,311,오이(다다기),1개,500,2018-02,국내산 상주,2018-02-26,001,전통시장,110000,종로구
1201164,55,광장시장,119,호박(인큐베이터),1개,2000,2018-02,국내산 진주,2018-02-26,001,전통시장,110000,종로구
1201165,55,광장시장,58,"쇠고기(한우,불고기)",600g,27000,2018-02,국내산,2018-02-26,001,전통시장,110000,종로구
1201166,55,광장시장,99,돼지고기(생삼겹살),600g,12000,2018-02,국내산,2018-02-26,001,전통시장,110000,종로구
1201167,55,광장시장,283,닭고기(육계),1마리(1kg),5000,2018-02,국내산,2018-02-26,001,전통시장,110000,종로구
1201168,55,광장시장,171,달걀(10개),10개,2000,2018-02,국내산 포천,2018-02-26,001,전통시장,110000,종로구
1201169,55,광장시장,320,달걀(30개),30개,5000,2018-02,국내산,2018-02-26,001,전통시장,110000,종로구
1201170,55,광장시장,260,"조기(냉동,수입산)",1마리(20cm),6000,2018-02,국내산,2018-02-26,001,전통시장,110000,종로구
1201171,55,광장시장,315,"명태(45cm,수입산)",1마리(45cm),7000,2018-02,일본(생물),2018-02-26,001,전통시장,110000,종로구
1201172,55,광장시장,256,"오징어(냉동,국산)",1마리(25cm),4000,2018-02,국내산(냉동),2018-02-26,001,전통시장,110000,종로구
1201173,55,광장시장,266,"고등어(생물,국산)",1마리(30cm),6000,2018-02,국내산(,2018-02-26,001,전통시장,110000,종로구
1201174,73,뚝도시장,305,"사과(부사, 300g)",1개,1300,2018-02,국내산,2018-02-26,001,전통시장,200000,성동구
1201175,73,뚝도시장,306,"배(신고, 600g)",1개,1800,2018-02,국내산2개 3600,2018-02-26,001,전통시장,200000,성동구
1201176,73,뚝도시장,307,배추(2.5~3kg),1포기,3500,2018-02,,2018-02-26,001,전통시장,200000,성동구
1201177,73,뚝도시장,282,무(세척무),1개,1800,2018-02,국내산,2018-02-26,001,전통시장,200000,성동구
1201178,73,뚝도시장,309,양파(1.5kg망),1.5,3500,2018-02,국내산,2018-02-26,001,전통시장,200000,성동구
1201179,73,뚝도시장,310,상추(100g),100g,500,2018-02,국내산,2018-02-26,001,전통시장,200000,성동구
1201180,73,뚝도시장,22,오이,1개,1000,2018-02,국내산,2018-02-26,001,전통시장,200000,성동구
1201181,73,뚝도시장,277,호박,1개,1700,2018-02,국내산,2018-02-26,001,전통시장,200000,성동구
1201182,73,뚝도시장,58,"쇠고기(한우,불고기)",600g,30600,2018-02,100g5100국내산,2018-02-26,001,전통시장,200000,성동구
1201183,73,뚝도시장,52,돼지고기(삼겹살),600g,10200,2018-02,100g1700국내산,2018-02-26,001,전통시장,200000,성동구
1201184,73,뚝도시장,18,닭고기,1마리,5000,2018-02,1kg국내산,2018-02-26,001,전통시장,200000,성동구
1201185,73,뚝도시장,171,달걀(10개),10개,3000,2018-02,국내산,2018-02-26,001,전통시장,200000,성동구
1201186,73,뚝도시장,320,달걀(30개),30개,8000,2018-02,왕란 국내산,2018-02-26,001,전통시장,200000,성동구
1201187,73,뚝도시장,259,"조기(냉동,국산)",1마리,900,2018-02,10마리9000원,2018-02-26,001,전통시장,200000,성동구
1201188,73,뚝도시장,152,"명태(러시아,냉동)",1마리(30cm),2500,2018-02,러시아냉동,2018-02-26,001,전통시장,200000,성동구
1201189,73,뚝도시장,256,"오징어(냉동,국산)",1마리,3500,2018-02,국내산 소,2018-02-26,001,전통시장,200000,성동구
1201190,73,뚝도시장,266,"고등어(생물,국산)",1마리(25cm),3000,2018-02,국내산,2018-02-26,001,전통시장,200000,성동구
1201191,75,이마트 성수점,279,사과(중품),300g이상,1596,2018-02,7980 5~6개,2018-02-26,002,대형마트,200000,성동구
1201192,75,이마트 성수점,27,배,1개,1620,2018-02,4~6개6480,2018-02-26,002,대형마트,200000,성동구
1201193,75,이마트 성수점,125,배추(국산),1포기(3.0kg),3580,2018-02,국내산,2018-02-26,002,대형마트,200000,성동구
1201194,75,이마트 성수점,282,무(세척무),2kg,2680,2018-02,국내산,2018-02-26,002,대형마트,200000,성동구
1201195,75,이마트 성수점,24,양파,1.8kg,3150,2018-02,1봉 국내산,2018-02-26,002,대형마트,200000,성동구
1201196,75,이마트 성수점,23,상추,100,790,2018-02,국내산,2018-02-26,002,대형마트,200000,성동구
1201197,75,이마트 성수점,22,오이,1개,656,2018-02,5개3280원,2018-02-26,002,대형마트,200000,성동구
1201198,75,이마트 성수점,277,호박,1개,1730,2018-02,국내산,2018-02-26,002,대형마트,200000,성동구
1201199,75,이마트 성수점,58,"쇠고기(한우,불고기)",600g,45000,2018-02,7500원,2018-02-26,002,대형마트,200000,성동구
1201200,75,이마트 성수점,99,돼지고기(생삼겹살),600g,10080,2018-02,1680원 국내산,2018-02-26,002,대형마트,200000,성동구
1201201,75,이마트 성수점,18,닭고기,1마리 1kg,6100,2018-02,국내산,2018-02-26,002,대형마트,200000,성동구
1201202,75,이마트 성수점,171,달걀(10개),10개,2990,2018-02,일등급란,2018-02-26,002,대형마트,200000,성동구
1201203,75,이마트 성수점,320,달걀(30개),30개,5290,2018-02,국내산 ,2018-02-26,002,대형마트,200000,성동구
1201204,75,이마트 성수점,258,"조기(생물,국산)",참조기1마리,1980,2018-02,국내산,2018-02-26,002,대형마트,200000,성동구
1201205,75,이마트 성수점,152,"명태(러시아,냉동)",1마리,5980,2018-02,러시아 ,2018-02-26,002,대형마트,200000,성동구
1201206,75,이마트 성수점,257,"오징어(냉동,수입산)",1마리,2990,2018-02,원양해동,2018-02-26,002,대형마트,200000,성동구
1201207,75,이마트 성수점,266,"고등어(생물,국산)",1마리,6200,2018-02,대 생물 국내산 ,2018-02-26,002,대형마트,200000,성동구
1201208,2,신세계백화점,305,"사과(부사, 300g)",1개,3500,2018-02,  국내산(사과)   ,2018-02-26,002,대형마트,140000,중구
1201209,2,신세계백화점,306,"배(신고, 600g)",1개,7900,2018-02,국내산 신고배2입15800,2018-02-26,002,대형마트,140000,중구
1201210,2,신세계백화점,307,배추(2.5~3kg),1포기,6800,2018-02,국내산,2018-02-26,002,대형마트,140000,중구
1201211,2,신세계백화점,308,무(1kg),1개,3870,2018-02,국내산1500g5800,2018-02-26,002,대형마트,140000,중구
1201212,2,신세계백화점,309,양파(1.5kg망),1망,7470,2018-02,5입1kg4980(국내산),2018-02-26,002,대형마트,140000,중구
1201213,2,신세계백화점,23,상추,100g,1670,2018-02,국내산150g2500원,2018-02-26,002,대형마트,140000,중구
1201214,2,신세계백화점,311,오이(다다기),1개,2400,2018-02,국내산2입4800,2018-02-26,002,대형마트,140000,중구
1201215,2,신세계백화점,312,애호박,1개,2980,2018-02,국내산(웰빙애호박,2018-02-26,002,대형마트,140000,중구
1201216,2,신세계백화점,58,"쇠고기(한우,불고기)",600g(1등급),26400,2018-02,국내산 무항생제산지한우(부위혼합)100g4400  ,2018-02-26,002,대형마트,140000,중구
1201217,2,신세계백화점,202,돼지고기(생삼겹살),600g,25200,2018-02,국내산 성지제주돼지100g4200,2018-02-26,002,대형마트,140000,중구
1201218,2,신세계백화점,283,닭고기(육계),1마리(1kg),10000,2018-02,하림1100g10500,2018-02-26,002,대형마트,140000,중구
1201219,2,신세계백화점,171,달걀(10개),10개,4950,2018-02,국내산 풀무원동물복지 목초란    ,2018-02-26,002,대형마트,140000,중구
1201220,2,신세계백화점,320,달걀(30개),30개,12900,2018-02,국내산 풀무원동물복지목초란15구6450,2018-02-26,002,대형마트,140000,중구
1201221,2,신세계백화점,136,"조기(국산,생물)",1마리(20cm),0,2018-02,국내산(입고안됨),2018-02-26,002,대형마트,140000,중구
1201222,2,신세계백화점,265,"명태(생물,수입산)",1마리(45cm),0,2018-02,입고안됨,2018-02-26,002,대형마트,140000,중구
1201223,2,신세계백화점,254,"오징어(생물,국산)",1마리(25cm),2500,2018-02,국내산 5입12500(총알오징어작은거)18cm,2018-02-26,002,대형마트,140000,중구
